iter,time,reward,steps,convergence
1,0.001021799000000101,-762.88,300.0,93.51
2,0.001817554000012933,-598.69,300.0,88.02000000000001
3,0.002641721000003372,-556.47,297.26,83.05551
4,0.003457561999994141,-518.58,300.0,77.597469
5,0.004341921999980514,-544.96,300.0,72.86553
6,0.005123087999976406,-545.04,300.0,67.37553
7,0.00592686399997433,-1009.25,300.0,65.81484
8,0.006715003999971714,-421.65,300.0,61.1899198704996
9,0.0075125879999689005,-319.08,300.0,59.664904072020605
10,0.008360590999984652,-302.92,300.0,49.79643823147041
11,0.009136417000007668,-310.54,300.0,51.61400741472151
12,0.009902508999999782,-299.87,300.0,47.204007414748844
13,0.0106831030000194,-299.0,300.0,42.26849741477049
14,0.011491624000001366,-301.03,300.0,37.826614362896706
15,0.012270740000019487,-299.0,300.0,32.6585646356292
16,0.013031634000014947,-300.16,300.0,28.24857466504874
17,0.013801654000019425,-299.0,300.0,19.909264665071085
18,0.014568743000012319,-301.32,300.0,14.634185472274662
19,0.015331279000008635,-300.16,300.0,6.259201271840141
20,0.016117906999994602,-299.0,300.0,6.227667112399054
21,0.01688846700000113,-299.0,300.0,0.004079294450589544
