iter,time,reward,steps,convergence
1,0.0019808640000178457,-739.97,299.74,93.51
2,0.002856612000016412,-592.77,300.0,88.54551000000001
3,0.0036814140000274165,-686.8,300.0,83.05551
4,0.00462318900002856,-482.55,299.75,78.295873941
5,0.005434689000026083,-443.22,300.0,72.805873941
6,0.006203158000033682,-413.16,300.0,71.24518394100001
7,0.007140444000043544,-394.95,300.0,69.28699807479313
8,0.007913490000021284,-335.81,300.0,65.84440061387681
9,0.008682186000044112,-304.71,300.0,59.91340061387682
10,0.009607410000057826,-310.27,300.0,54.6511408458628
11,0.01037242100005642,-314.68,300.0,50.24467722563536
12,0.01114324200003125,-299.0,300.0,45.30916722569181
13,0.012018353000030402,-299.0,300.0,40.89916723063591
14,0.012841944000030026,-299.0,300.0,35.75880465372254
15,0.013733636000011984,-299.0,300.0,31.348804653726745
16,0.014498271999997314,-299.0,300.0,23.009494654491583
17,0.015271667000007483,-305.06,300.0,15.067962771047144
18,0.016127374000006967,-299.0,300.0,9.024094171185885
19,0.016896471999984897,-299.29,300.0,5.093979955190834
20,0.017669085999983736,-299.0,300.0,0.45623972369573806
