iter,time,reward,steps,convergence
1,0.0010416810000000165,-238.02,194.58,89.601
2,0.003508172000000087,-208.28,200.0,80.00074604106656
3,0.007015073000000038,-207.28,200.0,70.15095699265771
4,0.008827633000000112,-223.4,197.7,60.58856822684487
5,0.00977009899999981,-201.68,200.0,50.71803085508248
6,0.010801032999999904,-237.78,200.0,41.14653301003434
7,0.011937601999999714,-214.06,200.0,31.51231917722501
8,0.013873637999999744,-210.6,200.0,21.644663155029953
9,0.01563129999999946,-212.6,200.0,11.81334810523691
10,0.016640356999999106,-243.08,200.0,2.6059710052369107
11,0.01829658099999909,-228.0,200.0,2.404376746454608
12,0.0199551429999989,-200.74,200.0,2.2041121940829194
13,0.02154101599999869,-499.04,200.0,2.4757146848373326
14,0.02326137199999856,-212.7,200.0,2.199167290741509
15,0.024919194999998506,-215.82,200.0,2.2995641642636144
16,0.02654731699999857,-219.3,200.0,2.063027878163384
17,0.027376552999998527,-239.02,200.0,2.0834725930854914
18,0.0291222729999987,-211.18,200.0,2.6121531642805493
19,0.030870489999998973,-230.76,197.82,3.4434682140735924
20,0.03281821799999918,-230.88,198.8,3.2557674081735923
21,0.033676900999999315,-220.26,198.92,3.3653485631768945
22,0.0348034669999997,-230.32,200.0,4.075867074482014
23,0.036497744000000054,-207.12,200.0,4.483053632136451
24,0.03735731400000031,-207.7,200.0,4.753269177984119
25,0.038784773000000605,-235.54,200.0,4.849878191630063
26,0.03925591100000059,-223.94,200.0,4.811380249892967
27,0.040310060000000814,-210.24,198.44,4.575504393402197
28,0.04135669300000089,-210.88,199.62,4.04142815911789
29,0.042395382000000925,-267.44,200.0,3.73191815911789
30,0.044195864000001084,-193.1,196.06,3.2480091090977927
31,0.04478119100000111,-216.84,198.1,3.1619157333101513
32,0.046022984000001266,-201.76,198.4,2.782382943310151
33,0.047656657000001434,-318.46,199.68,2.4440269787526407
34,0.04933393900000116,-249.46,200.0,2.160041870928982
35,0.04959450100000096,-232.06,200.0,2.3120154241966664
36,0.050304565000001134,-203.24,200.0,2.5771379528361176
37,0.05150183500000116,-268.96,200.0,3.253044391076834
38,0.051959859000000996,-245.42,198.74,3.992968342076435
39,0.052445015000001316,-206.0,199.46,3.7349683676302234
40,0.05353986500000163,-200.02,198.28,3.734871728696163
41,0.05373180100000141,-200.74,200.0,3.9198023866083553
42,0.054627906000001225,-202.42,197.42,4.1469907608846865
43,0.05566646700000133,-203.12,197.14,4.0329110404835555
44,0.05633574700000121,-206.32,199.0,4.355130314912483
45,0.057322085000001355,-199.5,196.58,4.406078738793712
46,0.058220108000001325,-177.6,176.72,4.311505378223228
47,0.05893401900000139,-199.12,199.24,4.093227760503855
48,0.05981148000000136,-146.46,166.68,3.614816768218585
49,0.06005250300000098,-83.14,124.06,3.5094991359163332
50,0.06079876100000092,-204.86,187.5,4.108152925954618
51,0.0612281500000007,-129.18,150.28,3.8411913676385465
52,0.06307936800000036,-216.46,181.54,3.4151631519401455
53,0.06388755500000043,-81.0,126.28,3.358671499149414
54,0.06421732300000027,-68.34,110.72,3.496760237044133
55,0.06436088500000015,-185.84,191.72,3.402227822665504
56,0.06458930400000007,-124.06,149.46,3.941661751025812
57,0.06480361300000004,-169.42,179.6,3.6951559715122584
58,0.06524688200000028,-201.9,200.0,3.6420249580490482
59,0.06601423800000017,-133.94,153.1,3.6266497987676467
60,0.06672916800000017,-196.08,195.42,3.3423754504141185
61,0.06726889199999997,-193.24,193.06,3.7195544088890373
62,0.06819870799999972,-149.64,166.82,3.83440183256659
63,0.0686753169999994,-174.98,184.04,4.122120666405669
64,0.06899319699999928,-179.18,188.8,4.122073710100929
65,0.06947653699999945,-143.0,162.4,4.646535065015202
66,0.06984944499999912,-115.98,138.72,4.06195788692664
67,0.07008563899999931,-60.34,81.94,4.050260479134548
68,0.07038105199999922,-85.36,112.84,4.062950230492613
69,0.07051392099999942,-170.76,177.84,4.052049205695633
70,0.07074139399999924,-59.18,89.94,3.98076595384702
71,0.07084719399999928,-153.46,165.14,3.8714062953142383
72,0.07101835699999937,-92.16,122.58,4.326336570115953
73,0.0712677179999992,-96.2,125.48,3.9517160200614483
