iter,time,reward,steps,convergence
1,0.0015811180000007141,-245.4,200.0,91.96276305493811
2,0.003186933000002057,-212.72,198.38,85.14698946995259
3,0.0041126350000020295,-201.9,200.0,84.48454280315259
4,0.00503540800000124,-200.4,199.0,82.13002502316579
5,0.005924649000004223,-282.06,199.82,81.23002502316578
6,0.006803018000006489,-222.78,200.0,72.21602612637494
7,0.007765825000006998,-227.5,197.14,70.47781858737494
8,0.008658696000008348,-231.36,184.74,69.57781858737494
9,0.009720928000007234,-172.24,184.36,67.60681858737495
10,0.010100497000006925,-215.54,182.82,61.491810133150864
11,0.010526691000006139,-186.96,186.74,61.69384712249373
12,0.010711245000006642,-161.66,177.36,61.212071311609485
13,0.01104971400000565,-55.82,102.3,54.479018218192074
14,0.011434820000005175,-288.2,179.86,54.33511982788675
15,0.011722819000006268,-56.36,111.08,48.87304612895307
16,0.013352482000005494,-168.4,175.36,51.08056364638726
17,0.014144285000007528,-217.74,178.58,51.3737752082673
18,0.01450153600000803,-148.06,174.06,43.99073073480045
19,0.014628998000006277,-51.46,92.04,44.19322736281284
20,0.014859320000006448,-163.16,174.44,43.55240482452989
21,0.01509393000000614,-183.98,188.52,47.583695646440844
22,0.015517846000005164,-164.22,169.64,47.4429110295983
23,0.016370291000008308,-180.58,159.92,49.9360774886918
24,0.016637326000008557,38.36,28.26,49.86049970989577
25,0.016776085000007157,34.68,27.3,53.56606164047473
26,0.016905300000004786,35.1,25.72,58.84125062739938
27,0.017001253000003658,31.88,28.36,58.43684410639439
28,0.01706959100000205,41.32,25.3,65.60930053513556
29,0.017153304000000702,12.18,46.32,64.91799226081687
30,0.017258061000003266,39.94,26.1,65.24481854887918
31,0.01739345100000378,37.0,25.56,64.93038316338695
32,0.01752990900000384,7.9,55.82,63.43546574185548
33,0.017785024000001926,-1.78,64.06,64.23382399959736
34,0.017899141000004448,-30.76,84.36,57.94610953250085
35,0.01800760300000448,17.82,44.38,56.30819077512685
36,0.018139544000003838,16.82,43.42,53.190164952131624
37,0.01823538600000063,37.04,24.94,48.08799732244971
38,0.018323065000000582,20.96,42.18,45.465767873177114
39,0.01841467299999877,17.4,42.26,42.73327443654519
40,0.018514031999998792,16.84,45.72,47.69462192605149
41,0.018645956999996827,39.36,26.68,43.80127334852793
42,0.018739408999994822,32.08,29.16,48.04270468385884
43,0.018832391999996645,35.1,25.72,42.66745755291079
44,0.01895246099999781,6.88,53.36,46.730632955632714
45,0.019095886999995315,-31.16,85.58,46.447130268999686
46,0.019257561999996398,29.28,25.74,44.71317718959749
47,0.019330857999996454,36.46,26.68,45.756505409938065
48,0.019406418999999175,5.74,59.72,47.127400398806245
49,0.019520827000000907,41.12,24.92,50.20345926184328
50,0.019631027000002632,-2.64,60.18,42.41053910824436
51,0.019758417000002026,-29.14,56.32,40.230459418458516
52,0.01985941600000274,20.3,41.68,35.52729926070249
53,0.0199753979999997,7.7,51.0,36.17696345597169
54,0.02020939400000188,-404.24,189.72,33.877026254626536
55,0.020461618000002346,38.48,25.82,28.986061591211342
56,0.02054526700000281,35.66,26.32,25.82138676510686
57,0.02063739900000172,-17.26,77.38,27.2566895166758
58,0.020833121000002564,-46.3,97.72,27.191405312986227
59,0.021071690999999504,-41.26,69.02,22.31668224443112
60,0.021228856999996992,6.5,57.52,24.741242649499053
61,0.021397748999994803,19.72,45.74,24.56418329191853
62,0.021512033999997016,17.8,43.6,24.920621198505636
63,0.021613453999997034,19.68,40.56,24.31137164371462
64,0.021740830999995353,-27.44,81.04,24.408880441737033
65,0.021894119999995354,1.28,60.12,24.825316242355605
66,0.022090955999995998,-39.42,88.94,28.659967131085967
67,0.022390912999995294,36.34,25.64,25.990239653705665
68,0.02249575799999448,-45.38,71.4,26.415338337298316
69,0.02269656299999312,-85.3,129.98,27.032280174713286
70,0.02287188199999335,-30.44,90.7,26.934998284577016
71,0.02304041899999376,4.82,59.2,29.37284653573546
72,0.023214144999993636,33.56,26.68,33.454439760381504
73,0.023285708999992494,34.12,25.54,33.54653836748313
74,0.023362879999989872,-46.08,92.72,31.50242546383823
75,0.023512586999991925,-16.42,74.94,33.3801825727623
76,0.023673312999992646,23.96,41.5,30.220099075777625
77,0.02380193999999136,-18.98,77.48,28.114949125490575
78,0.023907025999989173,-19.74,77.38,21.430014910891344
79,0.024100953999990793,-227.86,193.72,20.61862954601545
80,0.024268931999987586,-147.54,168.06,21.92752698701485
81,0.024412840999989527,-93.42,134.04,20.937118629604406
82,0.024762324999986873,-13.54,76.68,18.19710685850317
83,0.024913956999984777,40.5,25.54,20.388387328202104
84,0.02501540199998331,-6.44,68.14,20.88448222464512
85,0.025147964999984396,-147.7,159.76,19.607290553648255
86,0.02526011099998371,-123.18,143.6,20.08112215824236
87,0.02538715299998273,-47.7,102.18,20.88201374260674
88,0.025493029999982042,4.82,57.16,20.736947101261087
89,0.02562016699998182,10.74,46.02,19.003234531893384
90,0.025734143999983417,9.74,53.12,17.48347881406898
91,0.025872797999983987,31.3,28.36,17.55858979852589
92,0.026113269999985533,-64.12,119.94,18.93648507918101
93,0.02636505299998504,37.94,26.36,19.36384362345723
94,0.02650617499998731,5.28,59.6,19.104425082041878
95,0.02675895699998776,14.9,42.44,20.409513233332135
96,0.026936094999985727,-11.92,70.14,21.683999331970007
97,0.02719072999998673,-33.34,95.06,21.396569260747135
98,0.027459485999987265,-203.94,164.0,23.904033874747803
99,0.027684332999985628,-76.34,101.64,25.223837417313383
100,0.027896657999985308,20.08,43.64,24.876370541965066
101,0.027994301999985538,17.8,47.08,25.570591652511347
102,0.028277135999985603,-24.84,83.64,26.37613116815941
