iter,time,reward,steps,convergence
1,0.0010081689999950072,-250.74,200.0,93.76113292163521
2,0.0023228469999949652,-272.08,200.0,85.87716024673747
3,0.0030166539999925135,-234.72,196.26,77.21718854513912
4,0.003911843999993891,-207.12,200.0,68.9405125889608
5,0.0052949569999896084,-359.66,200.0,60.15615994439821
6,0.006387185999990663,-230.52,200.0,52.769339815686614
7,0.0072910579999856395,-230.86,200.0,43.7670599600903
8,0.008383704999985753,-248.26,200.0,36.7131041726901
9,0.009434512999987987,-459.14,200.0,29.086894311981677
10,0.010394626999989498,-233.36,196.34,20.815247675174426
11,0.011291316999987089,-203.64,200.0,21.75864539925412
12,0.01224446799999157,-196.4,187.04,24.32832653215184
13,0.012725667999994528,-136.0,148.16,23.610836325976496
14,0.013162901999990595,-191.92,192.0,23.03452745985522
15,0.013480332999989741,-162.06,181.18,22.705813532391115
16,0.01371973499998802,-146.42,171.92,21.12688511544068
17,0.01410746599998447,-64.96,112.48,21.634352459135904
18,0.01425513399998124,-183.72,190.76,19.835972289828568
19,0.014524199999982557,-20.14,91.98,18.253406673929362
20,0.014704105999982175,-202.4,199.04,21.833267528733394
21,0.01527257599998677,-210.72,193.06,21.974367468362896
22,0.016157863999985977,-218.32,192.7,21.926942640224304
23,0.017036579999988533,-238.46,189.38,22.37701386701135
24,0.017912977999991142,-238.22,193.94,22.33741928810818
25,0.018366908999993825,-238.28,185.56,22.588056684849896
26,0.018484150999995563,-236.04,189.14,24.532482321110827
27,0.019380345999991277,21.88,42.72,27.386591110775804
28,0.020446282999991183,-191.18,185.8,28.429445763021402
29,0.02057375199999001,-136.76,162.58,29.865845100100945
30,0.02076346099998716,-58.1,96.62,25.418315592489638
31,0.020920612999987043,-63.28,107.1,21.89889249202571
32,0.0212157289999908,-109.98,127.66,21.726579286062986
33,0.0215244399999861,-170.64,177.68,22.123165236222995
34,0.02183586899998602,9.72,50.54,23.55916524978333
35,0.02198661799998547,6.42,45.74,25.664821791108494
36,0.022111454999979685,-28.96,80.84,24.038533060762678
37,0.022236052999978995,5.62,56.38,20.519327065361033
38,0.022336937999973827,7.02,54.1,19.44585779827128
39,0.022437108999973532,24.02,40.0,20.574783171783213
40,0.02254854899997838,-9.7,63.88,22.89815765516385
41,0.022740838999979474,15.1,46.3,21.641514762353296
42,0.02299737399997781,-167.64,175.88,20.97334934801912
43,0.02328535699997758,-26.74,109.3,23.570007210545807
44,0.02345947399997783,-134.9,159.26,23.60945606627089
45,0.023673458999979857,-171.36,187.5,25.730009753565547
46,0.023903088999979616,-4.62,70.16,28.330931230362797
47,0.024057979999980716,-173.5,186.94,29.869011660416454
48,0.024270639999983246,-72.68,112.46,33.420595370921326
49,0.024351847999987797,16.36,44.6,30.954486094591896
50,0.024492088999984674,21.28,39.0,33.449063707319766
51,0.02465620499998522,28.44,32.98,33.075935567742796
52,0.02520106999998717,36.96,27.74,29.95136558187316
53,0.025359658999981605,-687.8,97.08,30.55748453007136
54,0.025837666999983355,-97.66,115.24,31.392695372180718
55,0.02593835399998312,-58.88,92.34,26.939261022560014
56,0.026048595999981217,15.64,43.44,25.84314426291565
57,0.02615491799998182,-8.24,60.8,26.43795510770527
58,0.026236007999983713,11.94,45.84,25.334766071496954
59,0.026500728999984347,-98.34,111.68,26.89292263761798
60,0.026802235999987545,-8.82,69.66,24.194483595763064
61,0.026900659999988363,-14.1,65.64,24.04349752939826
62,0.02697779199998962,27.38,32.0,24.033080646963175
63,0.027067806999987454,-6.26,67.38,20.17514329153189
64,0.027197044999986986,21.2,40.2,19.612193320740214
65,0.027284872999985055,37.0,27.3,19.688695356333547
66,0.027350847999990435,30.22,28.28,17.468036042966027
67,0.02746192299998995,-468.9,99.12,17.417072887015216
68,0.027604073999988543,41.14,25.48,14.411490665462924
69,0.02767910299998988,-70.2,97.42,15.285313851555916
70,0.027784445999984086,9.14,54.0,16.908026154170223
71,0.02805850899998319,-27.0,82.44,19.908107791550332
72,0.028222852999981285,-139.64,165.34,21.06086821681197
73,0.02864151299998241,-14.18,77.9,23.51025027610343
74,0.02873550399998237,34.66,26.16,23.086676895896346
75,0.028842334999978902,1.52,63.94,22.718211090515265
76,0.028946969999978478,-109.98,134.16,24.35809584258085
77,0.029084253999982934,-526.7,200.0,24.452749181626935
78,0.029292402999985256,-105.74,106.88,27.260955622470636
79,0.03015129599998545,-3.66,64.5,28.690270742032304
80,0.03066764399998334,-202.9,188.28,27.519686322099595
81,0.03128432299997996,-132.48,149.44,28.254268318140237
82,0.03147859099998129,22.58,42.3,29.949797702196737
83,0.03160718099998405,-16.04,63.88,30.050480391180105
84,0.031719154999983346,22.64,42.24,30.657289959426294
85,0.031792769999981374,-15.68,79.98,33.55002768092412
86,0.03191331799997954,-0.2,60.44,31.885883134170456
87,0.0320853819999769,15.92,46.36,31.72621490654614
88,0.03222009699997841,14.8,46.32,30.71613353214148
89,0.03245106399997866,32.66,28.16,27.727366752822878
90,0.03255029699997891,36.48,25.5,25.101699665725352
91,0.032620111999975165,33.34,29.22,21.478837940035646
92,0.03271977199997167,-17.7,76.2,20.7075554606272
93,0.032864974999974095,-5.22,69.4,20.55216055759854
94,0.03297210399997397,16.06,46.5,18.203216756227242
95,0.033053614999971614,14.62,49.14,15.186387673767268
96,0.03314015599997333,22.34,35.3,16.934509162094248
97,0.033231022999970605,-7.28,63.1,14.699624829551544
98,0.03336786599997055,-83.16,119.18,14.939496491570466
99,0.033609022999968374,30.22,32.92,14.125028660913173
100,0.03367588499997254,-9.54,70.68,13.943008604374086
101,0.03386812599997313,5.04,56.36,13.821382543363873
102,0.03403562099997259,-400.3,160.08,12.520748423402276
103,0.034157058999973344,9.7,51.14,10.297041835420881
104,0.03423230799997157,14.88,48.86,10.465772271622459
105,0.03480465899997398,-72.94,119.64,13.296242267993415
106,0.0349515419999733,-14.82,66.12,14.089450565488088
107,0.0351598249999725,13.16,44.48,15.479904851478912
108,0.03615670599997145,21.42,44.04,14.262485181577176
109,0.036254862999975046,-54.04,102.14,14.139586083343605
110,0.03641573899997752,-349.38,56.04,16.66631458832698
111,0.03658807799997277,24.22,30.8,18.328625051688064
112,0.0369219909999714,40.5,26.12,19.48661143552699
113,0.03705658299996628,18.74,43.82,21.545498723621233
114,0.037131321999972045,34.74,25.5,25.881659327692965
115,0.03720301999997133,29.9,27.44,25.416439678992493
116,0.03729923399996693,-14.0,43.5,25.30794138926735
117,0.03738753199996836,18.3,46.58,25.695403199706618
118,0.03750423899996491,2.9,57.92,25.250824120614148
119,0.03758248999996994,38.04,27.42,24.935689106320854
120,0.03773875899997137,12.7,49.86,22.2762565910228
121,0.03783331799997569,11.94,49.46,23.498113871777697
122,0.037920355999972344,-157.12,157.32,21.876814748741364
123,0.038005005999970365,-16.4,76.64,22.004943860243454
124,0.03815219499996658,8.6,56.86,19.742958138755984
125,0.03825712799996239,-21.02,78.44,19.97519908211667
126,0.03846716599996114,-4.78,68.5,20.034843313029214
127,0.03864117899995989,-177.8,175.42,18.449534449641302
128,0.03889707899995898,-104.84,130.7,19.95019530483819
129,0.03906816399995705,9.12,58.66,22.401801191174577
130,0.039145351999955835,24.82,40.06,24.871170692246757
131,0.03928560499996081,1.18,58.5,24.307114814401654
132,0.03943493199995629,7.6,49.36,24.180217231067957
133,0.03954467099995895,-35.92,97.7,24.256196638001224
134,0.03986251399996377,-62.52,109.78,23.943185474138698
135,0.04000707499996281,-13.08,71.34,23.035014811313648
136,0.040120865999959676,-136.2,123.74,22.702620140198945
137,0.04028203799995822,3.5,52.1,23.980712646032636
138,0.040392487999959314,19.46,39.04,22.115425446506116
139,0.040489070999960575,26.66,38.8,22.008828885656595
140,0.040580750999957615,20.18,44.12,19.656072598426068
141,0.04066094199995973,34.46,28.1,17.796406520650013
142,0.040776826999959326,-12.26,76.54,18.997332881246066
143,0.04089611199995602,-21.76,81.44,19.11997173381982
144,0.04130383999995502,21.6,45.02,18.916473264833115
145,0.04142258499995677,32.28,27.1,17.323853819746073
146,0.04153697899995734,37.12,27.18,16.84630444307874
147,0.04166219699995821,36.64,27.08,17.639214408477432
148,0.041755877999960944,24.1,43.1,17.659828860432185
149,0.041838532999960876,21.96,41.18,15.537822866212924
150,0.041960301999964145,20.62,43.1,17.78655622302488
151,0.04207597099996718,4.64,55.6,17.54512877470676
152,0.042165999999966175,6.0,69.9,18.512635006918213
153,0.04223861199997003,9.6,44.26,16.030769247015883
154,0.04233799199997179,21.58,42.14,16.78896422732556
155,0.0424497429999704,-381.6,178.06,19.209459372099467
156,0.042695499999965136,-14.12,68.56,18.880372285339227
157,0.042967546999967965,-201.2,171.56,21.331203380334312
158,0.04323278399996866,-213.86,198.78,22.881941712619398
159,0.043448330999964924,-166.76,180.42,27.64355490130864
160,0.04368048999996432,-56.08,127.36,28.105762246126318
161,0.04462238699996135,-352.86,177.14,33.664285728244856
162,0.045675615999961394,-212.46,141.24,36.51232496945533
163,0.045887945999957935,-80.52,110.02,38.20460444806522
164,0.04620438399995663,-28.24,83.86,38.0731884101848
165,0.04687589599995334,-253.64,165.0,43.88360154959963
166,0.047493143999957965,-198.66,197.54,46.330291332967434
167,0.04762363499995814,-199.56,159.96,46.147266930163646
168,0.04802165899995714,-211.94,200.0,48.4225443455543
169,0.04829869399996056,-152.94,182.7,46.914374762789215
170,0.048588915999957294,-261.22,185.26,51.23161136819533
171,0.04896716399996137,-135.42,150.14,47.72124979385679
172,0.04924054399996436,-200.0,180.92,45.91352951068836
173,0.0495562579999671,-181.56,185.58,45.317056345141594
174,0.04980391199996603,-106.9,157.92,45.05602986504698
175,0.05008430999996705,-38.04,113.54,44.31064136013927
176,0.05032266199997082,-185.72,179.0,43.10565176469696
177,0.05067150899996875,-120.62,165.72,40.57295416486577
178,0.05112656599997223,-184.02,188.2,44.7377176892779
179,0.051540616999972144,-181.68,187.86,43.6077858525843
180,0.052072791999968615,-95.28,140.24,38.694792590052785
181,0.0526376229999741,-141.94,152.52,40.58198569613852
