iter,time,reward,steps,convergence
1,0.001432072000000062,-203.26,192.98,107.1
2,0.002288861000000253,-192.0,186.42,108.828
3,0.003921006999998866,-219.9,182.66,98.93443693149
4,0.004793958999997017,-230.48,200.0,93.47167227356978
5,0.0056735429999967835,-762.04,185.38,90.96431523613063
6,0.0065464009999978146,-216.24,196.32,83.88526407262636
7,0.007643501999996971,-217.24,197.92,74.01103510130818
8,0.00851157099999611,-223.06,196.48,64.11343239360663
9,0.009379518999995895,-215.28,197.02,54.21345351643902
10,0.010249438999998972,-210.04,195.92,44.524490444499044
11,0.011212250999999895,-232.24,197.58,29.522076284744525
12,0.01208088599999968,-200.74,200.0,17.89732807812637
13,0.012933033999999566,-201.9,200.0,17.8909568597496
14,0.0137863540000005,-227.32,196.7,16.482468413508094
15,0.014639304999999325,-203.06,200.0,14.042986221682536
16,0.015496735999999345,-203.06,200.0,14.041402767800083
17,0.01636233800000042,-203.64,200.0,14.019545970222504
18,0.017242159000002033,-200.74,200.0,16.6725282282074
19,0.018096355000004394,-201.32,200.0,21.418010773267923
20,0.018953454000001813,-200.84,197.88,21.82780500245688
21,0.019804007000001178,-196.96,196.02,29.99151475421086
22,0.02067234900000159,-185.84,187.14,34.69639917800852
23,0.021534318000000496,-207.12,200.0,34.74299109480754
24,0.022396623000002336,-206.54,200.0,31.71435790364584
25,0.02330668200000119,-206.54,200.0,31.673281614290214
26,0.0242587690000029,-206.54,200.0,35.595292983781306
27,0.02511555800000309,-226.84,200.0,42.63235209664871
28,0.02597722500000188,-228.32,199.66,40.034261960598926
29,0.02683106600000329,-226.1,198.96,37.45038810808053
30,0.02768873200000499,-245.4,200.0,38.95355402640081
31,0.028541698000005056,-244.24,200.0,27.812380796237278
32,0.02955862300000689,-204.38,198.12,27.781558644298734
33,0.03058106800000715,-204.22,200.0,30.3582960176188
34,0.0315831530000068,-214.46,197.16,30.35831216721156
35,0.03254874300000665,-220.04,196.36,25.44685195917278
36,0.033192756000005375,-268.72,198.58,32.11545738706842
37,0.03427248800000626,-204.8,200.0,27.724470612510736
38,0.0350708340000061,-204.8,200.0,30.515583468275942
39,0.03649405700000585,-198.5,198.9,30.793577196774333
40,0.037353469000006356,-205.38,200.0,29.04372707577314
41,0.03821430900000777,-203.06,200.0,29.0634333950368
42,0.0390759480000078,-201.9,200.0,24.38612219516705
43,0.04029183000000813,-204.8,200.0,24.37027500566387
44,0.04114768400000912,-195.02,196.58,24.37014517035885
45,0.04206359700000917,-208.86,200.0,27.236130054908784
46,0.04294167500000867,-223.24,199.0,16.512137634815126
47,0.04380160300000924,-225.86,196.78,18.318614629143987
48,0.04465788800001036,-240.4,197.02,18.078665553944205
49,0.04551068100001032,-239.6,200.0,20.316691396270908
50,0.04656623900001122,-209.6,194.32,23.013833382060017
51,0.047506218000009426,-212.74,196.9,27.630850245603916
52,0.04840333000000996,-202.64,191.7,29.825411722388157
53,0.049048394000010376,-191.72,186.86,27.455237686279162
54,0.04993505800000975,-187.08,187.42,29.287001057349823
